ukprn,name,application_type,start_date,status,rating,inspection_date,company_number,address,turnover,net_profit,operating_profit,financial_year,company_status,incorporation_date,latest_accounts,persons_with_significant_control
10003861,LEEDS BECKETT UNIVERSITY,Main provider,13/03/2017,,Good,15 November 2022,,"City Campus, Calverley Street, Leeds, West Yorkshire, LS6 3QS",,,,,,,,[]
10085944,WHITE POINT SOLUTIONS LTD,Main provider,20/01/2023,,,,12093102,"Unit 5 Spring Rise, Falconer Road, Haverhill, CB9 7XU",,,,,active,2019-07-09,,"[{'name': 'Sandra Noreen Mcnamara', 'date_of_birth': '8/1972', 'country_of_residence': 'United Kingdom', 'nationality': 'Irish', 'address': 'Unit 5, Spring Rise, Haverhill, CB9 7XU, United Kingdom'}]"
10000285,COLLINGE & CO TRAINING LIMITED,Main provider,13/03/2017,,Outstanding,11 June 2024,,"43 Castle Street, Liverpool, L2 9SH",,,,,,,,[]
10032007,REYNOLDS TRAINING SERVICES LIMITED,Main provider,26/01/2023,,,,06880807,"The Technical Training Centre, Kiln Lane, Redwood Park Estate, Stallingborough, North East Lincolnshire, DN41 8TH",,,,,active,2009-04-20,,"[{'name': 'John Leslie Reynolds', 'date_of_birth': '5/1962', 'country_of_residence': 'United Kingdom', 'nationality': 'British', 'address': 'Technical Training Centre, Catch Facility, Stallingborough, DN41 8TH, England'}, {'name': 'Karon Patricia Reynolds', 'date_of_birth': '11/1953', 'country_of_residence': 'United Kingdom', 'nationality': 'British', 'address': 'Technical Training Centre, Catch Facility, Stallingborough, DN41 8TH, England'}]"
10045094,STANFORDS TRAINING LTD,Main provider,12/01/2023,,,,08600369,"2nd Floor, Wolverley House, 18 Digbeth High Street, Birmingham, B5 6BJ",,,,,active,2013-07-08,,"[{'name': 'Baba Jaiteh', 'date_of_birth': '3/1973', 'country_of_residence': 'England', 'nationality': 'Gambian', 'address': 'Second Floor, Wolverley House, 18 Digbeth, Birmingham, B5 6BJ'}, {'name': 'Mohamed Muctarr Sowe', 'date_of_birth': '11/1974', 'country_of_residence': 'England', 'nationality': 'Sierra Leonean', 'address': 'Second Floor, Wolverley House, 18 Digbeth, Birmingham, B5 6BJ'}]"
10042795,ANS ACADEMY LIMITED,Main provider,04/08/2020,,Outstanding,1 September 2021,03845616,"1 Archway, Manchester, M15 5QJ",,,,,active,1999-09-21,,"[{'name': 'Ans Leaders Limited', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': '1, Archway, Manchester, M15 5QJ, England'}]"
10084420,FORUM FOR SUSTAINABLE NEW VENTURE T/A Forum apprenticeships,Main provider,09/04/2020,,,,,,,,,,,,,[]
10083708,LANGLEY WATERPROOFING SYSTEMS LIMITED,Main provider,05/01/2023,,,,03727617,"Langley House, Lamport Drive, Heartlands Business Park, Daventry, NN11 8YH",,,,,active,1999-03-05,,"[{'name': 'Langley Uk Limited', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': 'Langley House, Lamport Drive, Daventry, NN11 8YH, England'}]"
10045505,COMPLETE SKILLS SOLUTIONS LIMITED T/A Innovative Alliance LTD,Main provider,29/01/2021,,,,,,,,,,,,,[]
10023815,BLYTH HARBOUR COMMISSIONERS T/A Port Training Services,Main provider,27/03/2020,,,,,,,,,,,,,[]
10089666,FIERI LEADERSHIP AND DEVELOPMENT LTD,Main provider,16/12/2022,,,,13299045,"The Stanley Building, 7 Pancras Square, London, N1C 4AG",,,,,active,2021-03-29,,[]
10083451,KINGDOM COLLEGE LIMITED,Main provider,16/12/2022,,,,,"Suite 1 Ealing House, 33 Hanger Lane, Ealing, London, Middlesex, W5 3HJ",,,,,,,,[]
10007444,NATIONAL GRID ELECTRICITY DISTRIBUTION (SOUTH WEST) PLC,Employer provider,13/03/2017,,Good,26 October 2021,,"Western Power Distribution, Toll End Road, Tipton, West Midlands, DY4 0HH",,,,,,,,[]
10089979,SEYMOUR HOUSE LTD. T/A SEYMOUR HOUSE LTD,Employer provider,02/12/2022,,,,,,,,,,,,,[]
10090657,MCFARLANE TELFER LIMITED T/A MCFT,Employer provider,24/11/2022,,,,,,,,,,,,,[]
10037678,HAHA TRAINING LTD T/A Haha Hampshire Apprenticeship Hairdressing Academy,Main provider,24/11/2022,,,,,,,,,,,,,[]
10090820,ESSITY UK LIMITED,Employer provider,24/11/2022,,,,,"Prudhoe Mill, Princess Way, Prudhoe, Northumberland, NE42 6HE",,,,,,,,[]
10058190,OASIS COMMUNITY LEARNING T/A OASIS COMMUNITY LEARNING (Academy Trust),Employer provider,23/11/2022,,,,,,,,,,,,,[]
10037198,A S TRAINING (INTERNATIONAL) LIMITED,Main provider,09/07/2020,,,,,,,,,,,,,[]
10062166,E.J.MARKHAM & SON LIMITED,Employer provider,13/03/2017,,Good,3 August 2021,,"c/o Autowindscreens, Britannia House Storforth Lane, Chesterfield, Derbyshire, S40 2UZ",,,,,,,,[]
10064357,NC GROUP LTD,Main provider,17/11/2022,,Outstanding,14 January 2025,,"Unit 3 & 4, Parsons Court, Welbury Way, Newton Aycliffe, Durham, DL5 6ZE",,,,,,,,[]
10048806,SEMESTER: LEARNING AND DEVELOPMENT LIMITED T/A Semester Learning and Development,Main provider,30/04/2020,,,,,,,,,,,,,[]
10068438,ART PROVIDERS LTD,Main provider,10/11/2022,,,,,"2 Middle Row, Ashford, TN24 8SQ",,,,,,,,[]
10021835,CLAUDIUS CONSULTING LIMITED,Main provider,09/11/2022,,,,,"Blake House, 18 Blake Street, York, YO1 8QG",,,,,,,,[]
10083948,TRENDY POOCHES TRAINING ACADEMY LIMITED T/A Northern Education And Training College Limited,Main provider,03/11/2022,,,,,,,,,,,,,[]
10081187,CTSW SKILLS LTD,Main provider,18/11/2021,,Good,20 August 2024,,"The West Wing, Drakes Mill Court, 27 Burrington Way, Plymouth, PL5 3LR",,,,,,,,[]
10004589,TTE TRAINING LIMITED,Main provider,13/03/2017,,Outstanding,16 May 2023,,"New Horizons House, New Bridge Road, Ellesmere Port, Cheshire, CH65 4LT",,,,,,,,[]
10012766,KENT POLICE AND CRIME COMMISSIONER T/A Kent Police College,Supporting provider,23/02/2022,,,,,,,,,,,,,[]
10062528,ESSEX POLICE AND CRIME COMMISSIONER T/A Essex Police College,Supporting provider,23/02/2022,,,,,,,,,,,,,[]
10088215,COMMUNITY MATTERS LTD.,Main provider,03/11/2022,,,,,"Greenside House, 50 Station Road, Wood Green, London, N22 7DE",,,,,,,,[]
10029525,XACT CONSULTANCY AND TRAINING LTD,Main provider,02/11/2022,,,,,"Unit 3, Abbey Lane Court, Abbey Lane, Evesham, WR11 4BY",,,,,,,,[]
10031915,THE WORKING KNOWLEDGE GROUP LIMITED,Main provider,26/10/2022,,,,,"Desklodge House, 2 Redcliffe Way, Bristol, BS1 6NL",,,,,,,,[]
10004399,ALTRAD BABCOCK LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10085759,BASEGREEN ACADEMY LTD T/A Basegreen Academy,Main provider,21/10/2022,,,,,,,,,,,,,[]
10090214,LI EUROPE LTD,Main provider,21/10/2022,,,,,"Unit 4 The Stables, Newby Hall, Ripon, HG4 5AE",,,,,,,,[]
10021585,SHEARS ACADEMY LIMITED,Main provider,17/05/2017,,Good,26 April 2022,,"2 Eros House Shops, Brownhill Road, Catford, London, SE6 2EF",,,,,,,,[]
10067648,UNIVERSITY ACADEMY 92 LIMITED T/A UA92,Main provider,14/10/2022,,,,,,,,,,,,,[]
10032910,TRANSPORT TRAINING ACADEMY LIMITED T/A Transport Training Academy,Supporting provider,28/02/2020,,,,,,,,,,,,,[]
10012997,BEDFORDSHIRE COMBINED FIRE AND RESCUE AUTHORITY,Supporting provider,27/09/2022,,,,,,,,,,,,,[]
10035578,TES INSTITUTE LIMITED  T/A Tes Institute,Main provider,26/11/2020,,,,,,,,,,,,,[]
10056817,SEAREGS TRAINING LTD,Main provider,12/10/2022,,,,,"Turnchapel Wharf, Barton Road, Plymouth, PL9 9RQ",,,,,,,,[]
10021754,PARENTA TRAINING LIMITED T/A Parenta Training,Main provider,02/06/2017,,,,,,,,,,,,,[]
10057910,EVOLVE ACADEMY LTD,Main provider,13/03/2017,,Good,10 October 2022,,"2 New George Street, Manchester, M4 4AE",,,,,,,,[]
10041165,PORT OF TILBURY LONDON LIMITED T/A Logistics Academy East Of England,Main provider,29/01/2020,,,,,,,,,,,,,[]
10046623,E-QUALITAS PROFESSIONAL SERVICES LIMITED T/A e-Qualitas,Main provider,30/01/2018,,,,,,,,,,,,,[]
10062065,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Employer provider,17/05/2017,,Good,27 October 2021,,"Headley Way, Headington, Oxford, Oxfordshire, OX3 9DU",,,,,,,,[]
10033590,RIPLEY ST THOMAS CHURCH OF ENGLAND ACADEMY,Main provider,08/12/2021,,Outstanding,14 December 2022,,"Ashton Road, Lancaster, Lancashire, LA1 4RS",,,,,,,,[]
10034012,TOYOTA MOTOR MANUFACTURING (UK) LIMITED T/A Toyota Motor Manufacturing (UK),Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10004527,NATIONAL STAR FOUNDATION,Employer provider,18/11/2021,,,,,,,,,,,,,[]
10089090,LONDON ACADEMY FOR APPLIED TECHNOLOGY LTD,Main provider,08/12/2021,,,,,"Aldgate Beaufort House, 15 St. Botolph Street, London, EC3A 7BB",,,,,,,,[]
10067447,ACADEMY OF PLAY AND CHILD PSYCHOTHERAPY LIMITED T/A APAC,Main provider,06/10/2021,,,,,,,,,,,,,[]
10081101,WEST MIDLANDS TRAINS LIMITED,Supporting provider,23/10/2019,,,,,,,,,,,,,[]
10041629,TIME TRAINING LIMITED T/A Time Training Ltd,Main provider,14/09/2020,,,,,,,,,,,,,[]
10081135,ELECTRICAL ACADEMY LTD,Supporting provider,02/09/2021,,,,,,,,,,,,,[]
10045955,BESPOKE PROFESSIONAL DEVELOPMENT AND TRAINING LIMITED T/A BePro,Main provider,30/01/2020,,,,,,,,,,,,,[]
10055292,ROGER BULLIVANT LIMITED,Supporting provider,27/09/2022,,,,,,,,,,,,,[]
10090130,LEIA EDUCATIONAL TRUST,Supporting provider,27/09/2022,,,,,,,,,,,,,[]
10083283,CLEAR QUALITY LIMITED,Main provider,21/09/2022,,,,,"Unit 3, Concept court, Wath upon Dearne, Rotherham, S63 8JT",,,,,,,,[]
10091009,CU APPRENTICESHIPS (BETTER FUTURES) LIMITED T/A Better Futures Apprenticeships,Main provider,16/09/2022,,,,,,,,,,,,,[]
10028380,CENTRAL VETERINARY SERVICES LIMITED T/A Central College Of Animal Studies,Main provider,28/02/2020,,,,,,,,,,,,,[]
10007146,UNIVERSITY OF GREENWICH,Main provider,13/03/2017,,,,,"Maritime Greenwich Campus, Old Royal Naval College, London, SE10 9LS",,,,,,,,[]
10031984,DYNAMIC TRAINING UK LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10066783,KIDS PLANET DAY NURSERIES LIMITED,Main provider,27/03/2020,,Good,23 May 2023,,"Kids Planet Training Academy, Mobberley Road, Knutsford, WA16 8HY",,,,,,,,[]
10008899,THE ASHRIDGE (BONAR LAW MEMORIAL) TRUST T/A Ashridge Management College,Main provider,13/03/2017,,,,,,,,,,,,,[]
10083691,DATA LAW LIMITED T/A Datalaw,Main provider,16/10/2019,,,,,,,,,,,,,[]
10023415,TONI & GUY UK TRAINING LIMITED,Main provider,30/01/2018,,Good,6 February 2023,,"71-75 New Oxford Street, London, WC1A 1DG",,,,,,,,[]
10046089,PUBLIC RELATIONS COMMUNICATIONS ASSOCIATION LIMITED,Main provider,09/09/2022,,Outstanding,8 January 2025,,"7 Stratford Place, London, W1C 1AY",,,,,,,,[]
10052618,JAMES EDUCATION LTD,Main provider,09/09/2022,,Good,5 March 2025,,"537 Norwood Road, West Norwood, London, SE27 9DL",,,,,,,,[]
10037735,SMART DENTAL ACADEMY LIMITED T/A Smart Dental Care Academy,Main provider,01/09/2022,,,,,,,,,,,,,[]
10083467,CLIFFE HOUSE DAY NURSERIES LIMITED T/A Cliffe House Training Academy,Main provider,01/09/2022,,,,,,,,,,,,,[]
10061808,F-TEC FORKLIFT TRAINING ENGINEERING CENTRE LTD,Main provider,17/05/2017,,Good,25 August 2021,,"Unit 17 Ash, Kembrey Park, Swindon, Wiltshire, SN2 8UN",,,,,,,,[]
10089735,SAFE SPACE TALENT LTD,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10090659,HULL TRAINS COMPANY LIMITED,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10086681,EAST COAST TRAINS LIMITED,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10082697,FIRST MTR SOUTH WESTERN TRAINS LIMITED,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10055091,MANCHESTER DIGITAL LIMITED,Main provider,13/03/2017,,Good,25 September 2024,,"Manchester Technology Centre, Oxford Road, Manchester, M1 7ED",,,,,,,,[]
10083930,ARRIVA RAIL LONDON LIMITED,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10061962,MERLIN BUSINESS CONSULTANCY LIMITED T/A Merlin,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10090618,XC TRAINS LIMITED,Supporting provider,30/08/2022,,,,,,,,,,,,,[]
10034353,THE WALTON CENTRE NHS FOUNDATION TRUST,Supporting provider,25/09/2019,,,,,,,,,,,,,[]
10055748,VAN ELLE LIMITED T/A Van-Elle Training,Supporting provider,04/10/2019,,,,,,,,,,,,,[]
10047760,NOBLE HAIR COMPANY LTD T/A Noble Hair Company,Supporting provider,23/10/2019,,,,,,,,,,,,,[]
10048177,ESTIO TRAINING LIMITED,Main provider,13/03/2017,,Good,30 November 2021,,"2 City Walk, South Bank, Leeds, LS11 9AR",,,,,,,,[]
10033543,SAVILLE HAIR LIMITED T/A Pride Academy,Supporting provider,17/05/2017,,,,,,,,,,,,,[]
10045147,SEVERN FINANCIAL TRAINING LTD,Supporting provider,30/01/2018,,,,,,,,,,,,,[]
10081909,THE YORKSHIRE TRACTION COMPANY LIMITED T/A Stagecoach Yorkshire,Supporting provider,27/11/2019,,,,,,,,,,,,,[]
10049106,TEESSIDE LGV TRAINING LIMITED,Supporting provider,17/05/2017,,,,,,,,,,,,,[]
10031289,SAN DIEGO LIMITED T/A Nikki Froud Hairdressing,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10063355,THE CHIEF CONSTABLE OF DURHAM T/A Durham Constabulary,Supporting provider,31/01/2020,,,,,,,,,,,,,[]
10057338,WESTROW LIMITED,Supporting provider,17/05/2017,,,,,,,,,,,,,[]
10034328,CHESHIRE COMBINED FIRE AND RESCUE AUTHORITY T/A Cheshire Fire & Rescue Service,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10002085,E.QUALITY TRAINING LIMITED,Main provider,13/03/2017,,Good,29 November 2022,,"27-28 Whitebridge Estate, Whitebridge Lane, Stone, Staffordshire, ST15 8LQ",,,,,,,,[]
10066824,SAFETY COACHING LTD,Supporting provider,31/03/2020,,,,,,,,,,,,,[]
10063589,SETEC LTD,Supporting provider,31/03/2020,,,,,,,,,,,,,[]
10063361,THE CHIEF CONSTABLE OF CLEVELAND,Supporting provider,29/06/2020,,,,,,,,,,,,,[]
10024416,TRAIN4ALL LIMITED,Supporting provider,30/04/2020,,,,,,,,,,,,,[]
10003328,INSTITUTE OF EXPORT AND INTERNATIONAL TRADE (THE),Supporting provider,30/04/2020,,,,,,,,,,,,,[]
10012558,BEDFORDSHIRE POLICE AND CRIME COMMISSIONER T/A Bedfordshire Police,Supporting provider,29/06/2021,,,,,,,,,,,,,[]
10003491,JOHN LEGGOTT SIXTH FORM COLLEGE,Supporting provider,29/06/2020,,Good,14 November 2023,,"West Common Lane, Scunthorpe, Lincolnshire, DN17 1DS",,,,,,,,[]
10081750,KENTEC TRAINING LTD,Supporting provider,27/07/2021,,,,,,,,,,,,,[]
10063387,CAMBRIDGESHIRE POLICE AND CRIME COMMISSIONER,Supporting provider,29/06/2021,,,,,,,,,,,,,[]
10063379,HERTFORDSHIRE POLICE AND CRIME COMMISSIONER,Supporting provider,29/06/2021,,,,,,,,,,,,,[]
10082051,FREIGHTLINER GROUP LIMITED T/A Freightliner Limited,Supporting provider,27/07/2021,,,,,,,,,,,,,[]
10083503,"ESSEX POLICE, FIRE AND CRIME COMMISSIONER FIRE AND RESCUE AUTHORITY T/A Essex County Fire & Rescue Service",Supporting provider,27/07/2021,,,,,,,,,,,,,[]
10068173,INHEALTH LIMITED,Supporting provider,02/09/2021,,,,,,,,,,,,,[]
10014079,UK SAILING ACADEMY,Supporting provider,26/08/2021,,,,,,,,,,,,,[]
10028272,STAGECOACH DEVON LIMITED,Supporting provider,04/04/2022,,,,,,,,,,,,,[]
10018030,MANOR GREEN SCHOOL,Main provider,09/09/2021,,Good,3 July 2024,,"Elizabeth Hawkes Way, Maidenhead, SL6 3EQ",,,,,,,,[]
10081890,ORTHODONTIC TEAM TRAINING LIMITED T/A Orthodontic Team Training,Main provider,17/09/2021,,,,,,,,,,,,,[]
10083950,BETTERWELD GROUP LTD,Supporting provider,02/09/2021,,,,,"3a Bradley Park, High Holborn Road, Ripley, DE5 3NW",,,,,,,,[]
10037203,CHANNEL TRAINING LIMITED,Main provider,13/01/2022,,Good,9 April 2024,,"The Adventure Centre, Warren Road, Minehead, TA24 5BG",,,,,,,,[]
10030656,THE JCB ACADEMY,Main provider,17/05/2017,,Good,30 January 2024,,"Mill Street, Rocester, Staffordshire, ST14 5JX",,,,,,,,[]
10088633,ANGLO AMERICAN TECHNICAL & SUSTAINABILITY SERVICES LTD,Employer provider,26/10/2021,,,,,,,,,,,,,[]
10089073,DORSET SOFTWARE SERVICES LIMITED,Employer provider,23/12/2021,,Good,17 April 2024,,"Corbiere House, New Quay Road, Poole, BH15 4AF",,,,,,,,[]
10088194,THE BEST CONNECTION GROUP LIMITED,Employer provider,21/07/2021,,Outstanding,28 November 2023,,"The Best Connection Group Ltd, 9 Birmingham Street, Halesowen, Birmingham, B63 3HN",,,,,,,,[]
10084984,SOCIAL LANDLORDS CRIME AND NUISANCE GROUP T/A Resolve ASB,Main provider,10/12/2021,,,,,,,,,,,,,[]
10088132,KIDZ ZONE CLUB LTD T/A Future Apprenticeships,Main provider,10/12/2021,,,,,,,,,,,,,[]
10085696,FOUNDERS & CODERS C.I.C. T/A Founders and Coders,Main provider,29/10/2020,,,,,,,,,,,,,[]
10087112,CLAAS UK LIMITED,Main provider,23/12/2021,,Good,11 September 2024,,"Saxham Business Park, Little Saxham, Bury St Edmunds, IP28 6QZ",,,,,,,,[]
10088153,LEAN ENABLED GROUP LTD,Main provider,08/10/2021,,Good,5 March 2025,,"5th Floor, Tabard House, Talbot Yard, Southwark, London, SE1 1XT",,,,,,,,[]
10085567,MAYBIRD TRAINING LTD,Main provider,25/08/2021,,Good,12 June 2024,,"32 B Basepoint Business Centre, Sheerway Business Park, Folkestone, Kent, CT19 4RH",,,,,,,,[]
10038772,BRITISH ACADEMY OF JEWELLERY LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10064408,WALES ENGLAND CARE LTD T/A WE CARE,Main provider,30/01/2018,,,,,,,,,,,,,[]
10083945,VISION REHABILITATION TRAINING LTD,Main provider,27/08/2021,,Good,10 September 2024,,"69 St. Ronans Crescent, Woodford Green, IG8 9DQ",,,,,,,,[]
10066604,THE FERNANDES AND ROSARIO CONSULTING LIMITED,Main provider,29/10/2020,,Good,23 August 2023,,"FAR Training, Tower House, Askham Fields Lane, York, YO23 3NU",,,,,,,,[]
10064141,THE PROCUREMENT ACADEMY LIMITED T/A The Procurement Academy,Main provider,25/10/2019,,,,,,,,,,,,,[]
10065571,UNIVERSAL VIBES LIMITED T/A Care Trainings,Main provider,27/08/2020,,,,,,,,,,,,,[]
10065752,ASPENS-SERVICES LIMITED,Employer provider,30/01/2018,,Good,6 March 2024,,"Teme House, Whittington Road, Worcester, WR5 2RY",,,,,,,,[]
10082027,THE OCM GROUP LIMITED,Main provider,17/03/2020,,Good,24 May 2023,,"Unit 1, Bennetts Farm, Newbury, RG20 0BL",,,,,,,,[]
10063911,DENTAL PROFESSIONAL EDUCATION LTD. T/A Education For Dental,Main provider,23/09/2021,,,,,,,,,,,,,[]
10063438,CSA (SERVICES) LTD T/A CSA,Main provider,02/06/2017,,,,,,,,,,,,,[]
10062076,THE SOCIETY OF LOCAL AUTHORITY CHIEF EXECUTIVES AND SENIOR MANAGERS (SOLACE GROUP) LTD T/A Solace,Main provider,13/03/2017,,,,,,,,,,,,,[]
10060843,WATERTON ACADEMY TRUST T/A WATERTON ACADEMY TRUST (Academy Trust),Main provider,14/09/2020,,,,,,,,,,,,,[]
10062203,QUALITY OF CARE LIMITED,Main provider,30/09/2021,,Good,14 January 2025,,"Perton Manor, Wrottesley Park Road, Perton, Wolverhampton, WV8 2HE",,,,,,,,[]
10058195,ALDRIDGE EDUCATION T/A Aldridge Education (Academy Trust),Main provider,14/06/2018,,,,,,,,,,,,,[]
10061640,PMA LTD T/A PMA,Main provider,10/09/2019,,,,,,,,,,,,,[]
10058352,THE SPENCER ACADEMIES TRUST T/A THE SPENCER ACADEMIES TRUST (Academy Trust),Main provider,15/01/2021,,,,,,,,,,,,,[]
10061968,THE NATIONAL LOGISTICS ACADEMY LTD,Main provider,17/05/2017,,Good,10 March 2020,,"Greengate, Middleton, Manchester, M24 1RU",,,,,,,,[]
10061442,FIRST FOR APPRENTICESHIPS LIMITED,Main provider,13/03/2017,,Requires Improvement,19 June 2024,,"Bizspace Amber Court, Newcastle Business Park, Newcastle, Tyne and Wear, NE4 7YW",,,,,,,,[]
10056831,PARTNERS IN TRAINING (NORTH WEST) LIMITED,Main provider,11/11/2021,,Good,23 July 2024,,"13a Tiger Court, Kings Business Park, Knowsley, Liverpool, Merseyside, L34 1PJ",,,,,,,,[]
10057068,8POINT8 TRAINING LIMITED,Main provider,23/01/2020,,Good,23 August 2023,,"Unit 11, Yorkshire Way West Moor Park, Armthorpe, Doncaster, DN3 3FE",,,,,,,,[]
10054814,PLYMOUTH TRAINING AND CONSULTANCY LTD T/A Plymouth Training and Consultancy,Main provider,30/01/2018,,,,,,,,,,,,,[]
10054584,WHYY? CHANGE LIMITED T/A Whyy? Change,Main provider,30/01/2020,,,,,,,,,,,,,[]
10049233,VARSITY TRAINING LIMITED T/A Varsity Training,Main provider,13/07/2020,,,,,,,,,,,,,[]
10055021,LYNWOOD VETS LIMITED,Main provider,17/05/2017,,Good,16 March 2022,,"Lynwood School Of Vet Nursing, Hampton Farm, Higher Bockhampton, Dorchester, Dorset, DT2 8QH",,,,,,,,[]
10049149,RUNWAY APPRENTICESHIPS LIMITED T/A Runway Training,Main provider,20/12/2019,,,,,,,,,,,,,[]
10048848,TRAINING WORKS (NW) LTD,Main provider,17/05/2017,,Requires Improvement,3 December 2024,,"Unit 16-21, Blackpool Enterprise Centre, 291-305 Lytham Road, Blackpool, Lancashire, FY4 1EW",,,,,,,,[]
